As_of_Year,Respondent_ID,Agency_Code,Respondent_Name_TS,Respondent_City_TS,Respondent_State_TS,Respondent_ZIP_Code,Parent_Name_TS,Parent_City_TS,Parent_State_TS,Parent_ZIP_Code,Assets_000_Panel
2014,0000034627,3,COMMUNITY FIRST BANK,KENNEWICK,WA,99336,,,,,243346
2014,0000034643,3,SUNSTATE BANK,MIAMI,FL,33176-7222,,,,,160793
2014,0000034669,3,"SYNERGY BANK, S.S.B.",MC KINNEY,TX,75070,"PREMIER BANC SHARES, INC.",MC KINNEY,TX,75070,117697
2014,0000034683,3,COMMUNITY BANK & TRUST OF FLOR,OCALA,FL,34478,FLORIDA COMMUNITY BANKSHARES I,OCALA,FL,34478,581758
2014,0000034685,3,PEOPLE'S BANK OF COMMERCE,MEDFORD,OR,97504,,,,,181530
2014,0000034686,3,CHARTER BANK,JOHNSTON,IA,50131,,,,,135312
2014,0000034689,3,VALLEY COMMUNITY BANK,PLEASANTON,CA,94566,,,,,138445
2014,0000034711,3,FARMERS BUILDING & SAVINGS BAN,ROCHESTER,PA,15074,,,,,96808
2014,0000034726,3,NEW MEXICO BANK & TRUST,RIO RANCHO,NM,87124,"HEARTLAND FINANCIAL USA, INC",DUBUQUE,IA,52001,1032441
2014,0000034728,3,INDEPENDENT BANK,MEMPHIS,TN,38157,,,,,806582
2014,0000034733,3,CARDINAL BANK,MCLEAN,VA,22102,CARDINAL FINANCIAL CORP,MCLEAN,VA,22102,2882309
2014,0000034747,3,HILLSBORO BANK,PLANT CITY,FL,33563,,,,,115928
2014,0000034774,3,SOUTHCOAST COMMUNITY BANK,MT PLEASANT,SC,29464,,,,,443781
2014,0000034776,3,GRAND BANK & TRUST OF FLORIDA,WEST PALM BEACH,FL,33409,,,,,215831
2014,0000034777,3,UNITED COMMUNITY BANK,GONZALES,LA,70707,,,,,183999
2014,0000034778,3,FIRST TRUST BANK OF ILLINOIS,KANKAKEE,IL,60901,FIRST TRUST FINANCIAL CORP,KANKAKEE,IL,60901,229797
2014,0000034786,3,ENTERPRISE BANK,ALLISON PARK,PA,15101,,,,,261500
2014,0000034788,3,AMERICAN BUSINESS BANK,LOS ANGELES,CA,90014,,,,,1353074
2014,0000034791,3,FIFE COMMERCIAL BANK,FIFE,WA,98424,,,,,83801
2014,0000034803,3,RESOURCE BANKSHARES,COVINGTON,LA,70433,,,,,508528
2014,0000034805,3,MISSION BANK,BAKERSFIELD,CA,93301,MISSION BANCORP,BAKERSFIELD,CA,93301,399835
2014,0000034812,3,GRANDSOUTH BANK,GREENVILLE,SC,29607,,,,,389736
2014,0000034836,3,NORTH AMERICAN BANKING COMPANY,ROSEVILLE,MN,55113,,,,,342135
2014,0000034837,3,PREMIER BANK INC.,RAVENSWOOD,WV,26164,,,,,729703
2014,0000034862,3,THE  BANK OF HOLLAND,HOLLAND,MI,49423,LAKE MICHIGAN FINANCIAL CORP,WYOMING,MI,49519,715804
2014,0000034866,3,RELIANCE BANK,ATHENS,AL,35612,,,,,144766
2014,0000034869,3,FLORIDA CITIZENS BANK,OCALA,FL,34474,OGS INVESTMENTS,OCALA,FL,34474,237301
2014,0000034872,3,BAY BANK,MOBILE,AL,36608-3143,BCB HOLDING COMPANY,MOBILE,AL,36608-3143,78679
2014,0000034888,3,PARKEBANK,SEWELL,NJ,08080,,,,,794536
2014,0000034899,3,FIRST CITRUS BANK,TAMPA,FL,33618,FIRST CITRUS BANCORPORATION,TAMPA,FL,33618,231007
2014,0000034903,3,BANK OF THE CAROLINAS,ADVANCE,NC,27006,BANK OF THE CAROLINAS CORPORAT,MOCKSVILLE,NC,27028,423494
2014,0000034930,3,ALLIANCE BANK,TOPEKA,KS,66614,,,,,88055
2014,0000034934,3,"THE LITTLE BANK, INC.",KINSTON,NC,28501,,,,,311952
2014,0000034936,3,LEGENDS BANK,CLARKSVILLE,TN,37041-1066,,,,,371887
2014,0000034941,3,THE JACKSONVILLE BANK,JACKSONVILLE,FL,32202,JACKSONVILLE BANCORP,JACKSONVILLE,FL,32002,506452
2014,0000034942,3,HOPEWELL VALLEY COMMUNITY BANK,PENNINGTON,NJ,08534,,,,,438171
2014,0000034944,3,COMMUNITY SHORES BANK,MUSKEGON,MI,49441,,,,,190763
2014,0000034948,3,CORNERSTONE COMMUNITY BANK,SAINT PETERSBURG,FL,33702,,,,,232656
2014,0000034951,3,HARVEST COMMUNITY BANK,PENNSVILLE,NJ,08070,,,,,182065
2014,0000034953,3,NORTHPOINTE BANK,GRAND RAPIDS,MI,49546,,,,,299620
2014,0000034957,3,CLARKSTON STATE BANK,WATERFORD,MI,48327,CLARKSTON FINANCIAL CORP,WATERFORD,MI,48327,127269
2014,0000034969,3,FIRST CENTRAL SAVINGS BANK,GLEN COVE,NY,11542,,,,,504694
2014,0000034973,3,PEOPLES SAVINGS BANK,INDIANOLA,IA,50125,,,,,154625
2014,0000034977,3,THE ARLINGTON BANK,COLUMBUS,OH,43221,,,,,263366
2014,0000034978,3,SYNERGY BANK,HOUMA,LA,70360,,,,,432583
2014,0000034980,3,RED RIVER BANK,ALEXANDRIA,LA,71301,RED RIVER BANCSHARES INC,ALEXANDRIA,LA,71315-2598,1300718
2014,0000034982,3,LANDMARK COMMUNITY BANK,COLLIERVILLE,TN,38017,,,,,594432
2014,0000034986,3,FRONTENAC BANK,EARTH CITY,MO,63045,,,,,271094
2014,0000034993,3,THE BUSINESS BANK,APPLETON,WI,54913,"FOX RIVER VALLEY BANCORP, INC.",APPLETON,WI,54913,266741
2014,0000034997,3,FIRST HOME BANK,SEMINOLE,FL,33772,,,,,75494
2014,0000035005,3,COASTAL COMMERCE BANK,HOUMA,LA,70360,,,,,382123
2014,0000035013,3,PREMIER COMMUNITY BANK,HILLSBORO,OR,97123,PREMIER COMMERCIAL BANCORP,HILLSBORO,OR,97123,334842
2014,0000035020,3,COMMUNITY FIRST BANK,NEW IBERIA,LA,70560,,,,,294182
2014,0000035022,3,CITIZENS FIRST BANK,BOWLING GREEN,KY,42104,"CITIZENS FIRST BANK, INC.",BOWLING GREEN,KY,42103,410060
2014,0000035033,3,AMERICAN COMMUNITY BANK,GLEN COVE,NY,11542,,,,,172341
2014,0000035035,3,CENTRIX BANK & TRUST,BEDFORD,NH,03110,,,,,907684
2014,0000035036,3,COMMUNITY BANK OF THE SOUTH,SMYRNA,GA,30080,CBS FINANCIAL CORP,SMYRNA,GA,30080,350482
2014,0000035043,3,SUNSET BANK & SAVINGS,WAUKESHA,WI,53189,WAUKESHA BANKSHARES INC,WAUKESHA,WI,53189,131830
2014,0000035050,3,TRANSCAPITAL BANK,SUNRISE,FL,33351,,,,,185470
2014,0000035066,3,BAY CITIES BANK,TAMPA,FL,33607,FLORIDA BUSINESS BANCGROUP INC,TAMPA,FL,33607,529723
2014,0000035067,3,FIRST PERSONAL BANK,ORLAND PARK,IL,60462,FIRST PERSONAL FINANCIAL CORP.,ORLAND PARK,IL,60462,165791
2014,0000035076,3,HERITAGE COMMUNITY BANK,HARTSVILLE,SC,29550,REGIONAL BANKSHARES INC,HARTSVILLE,SC,29550,95618
2014,0000035093,3,SOUTHERN HERITAGE BANK,CLEVELAND,TN,37320,FIRST CITIZENS NATIONAL BANCSH,DYERSBURG,TN,38025-0370,236853
2014,0000035095,3,TOWNEBANK,PORTSMOUTH,VA,23703,,,,,4672997
2014,0000035100,3,PARAGON COMMERCIAL BANK,RALEIGH,NC,27612,PARAGON COMMERCIAL CORPORATION,RALEIGH,NC,27612,1034631
2014,0000035111,3,VILLAGE BANK,MIDLOTHIAN,VA,23113,VILLAGE BANK & TRUST,MIDLOTHIAN,VA,23113,442004
2014,0000035117,3,CENTERBANK,MILFORD,OH,45150,,,,,120712
2014,0000035118,3,COMMUNITY BANK OF WICHITA,WICHITA,KS,67206,,,,,68322
2014,0000035123,3,RELIANCE BANK,FRONTENAC,MO,63131-2909,RELIANCE BANCSHARES INC,FRONTENAC,MO,63131-2909,1015324
2014,0000035138,3,COMMUNITY TRUST & BANKING CO,OOLTEWAH,TN,37363,,,,,130382
2014,0000035139,3,SEATTLE BANK,SEATTLE,WA,98101-1129,,,,,242362
2014,0000035151,3,NEW MILLENNIUM BANK,NEW BRUNSWICK,NJ,08901,,,,,178523
2014,0000035163,3,TRUSTATLANTIC BANK,RALEIGH,NC,27612,TRUSTATLANTIC FINANCIAL CORPOR,RALEIGH,NC,27612,434970
2014,0000035165,3,COMMUNITY FIRST BANK AND TRUST,COLUMBIA,TN,38401,COMMUNITY FIRST INC,COLUMBIA,TN,38401,446929
2014,0000035172,3,BOUNDARY WATERS BANK,BLAINE,MN,55449,,,,,111055
2014,0000035186,3,FIRST AMERICAN INTL BANK,BROOKLYN,NY,11220,,,,,552172
2014,0000035187,3,WINFIELD COMMUNITY BANK,WINFIELD,IL,60190,,,,,60323
2014,0000035214,3,FIRST RELIANCE BANK,FLORENCE,SC,29501,,,,,354727
2014,0000035223,3,AMERICAN HEARTLAND BANK AND TR,SUGAR GROVE,IL,60554,,,,,127058
2014,0000035229,3,SOUTHERN ILLINOIS BANK,JOHNSTON CITY,IL,62951,,,,,95854
2014,0000035230,3,EVERGREEN BANK GROUP,OAK BROOK,IL,60523,,,,,504940
2014,0000035236,3,CENTURY BANK OF GEORGIA,CARTERSVILLE,GA,30120,,,,,160059
2014,0000035241,3,SOUTH CAROLINA COMMUNITY BANK,COLUMBIA,SC,29201,SCCB FINANCIAL CORPORATION,COLUMBIA,SC,29202,67883
2014,0000035245,3,FIRST ALLIANCE BANK,CORDOVA,TN,38018,FIRST ALLIANCE BANCSHARES INC,CORDOVA,TN,38018,116770
2014,0000035249,3,GWINNETT COMMUNITY BANK,DULUTH,GA,30096,,,,,421494
2014,0000035257,3,UNION COMMUNITY BANK,MOUNT JOY,PA,17552-0567,DONEGAL GROUP INC,MARIETTA,PA,17547,512785
2014,0000035258,3,COMMUNITY BANK AND TRUST,ASHLAND CITY,TN,37015,,,,,197704
2014,0000035259,3,THE BANK OF GEORGIA,PEACHTREE CITY,GA,30269,,,,,312439
2014,0000035276,3,FREEDOM BANK OF SOUTHERN MISSO,CASSVILLE,MO,65625,,,,,191895
2014,0000035281,3,BENEFIT BANK,FORT SMITH,AR,72903,,,,,187016
2014,0000035286,3,CORNERSTONE BANK,MT LAUREL,NJ,08054,CORNERSTONE FINANCIAL CORP,MT LAUREL,NJ,08054,233868
2014,0000035292,3,GREAT AMERICAN BANK,LAWRENCE,KS,66047,,,,,70198
2014,0000035295,3,SOUTHERN FIRST BANK,GREENVILLE,SC,29606,,,,,889320
2014,0000035312,3,FIRST CORNERSTONE BANK,KING OF PRUSSIA,PA,19406,,,,,132424
2014,0000035320,3,BANK OF TERRELL,DAWSON,GA,39842,,,,,145586
2014,0000035322,3,"CAPITAL BANK, SSB",EL PASO,TX,79901,STRATEGIC GROWTH BANK INC,EL PASO,TX,79901,226740
2014,0000035333,3,OAK BANK,FITCHBURG,WI,53719,,,,,233012
2014,0000035345,3,HANTZ BANK,SOUTHFIELD,MI,48034,HANTZ HOLDINGS,SOUTHFIELD,MI,48034,140699
2014,0000035355,3,SOUTH SOUND BANK,OLYMPIA,WA,98508,,,,,161513
2014,0000035361,3,FIVE STAR BANK,ROCKLIN,CA,95677,FIVE STAR BANCORP,SACRAMENTO,CA,95834,564382
2014,0000035365,3,BANK OF OAK RIDGE,OAK RIDGE,NC,27310,,,,,348227
2014,0000035367,3,PEOPLES BANK,ELKHORN,WI,53121-9999,,,,,204679
2014,0000035376,3,FRIENDS BANK,NEW SMYRNA BEACH,FL,32168,,,,,100788
2014,0000035377,3,ALPINE CAPITAL BANK,NEW YORK,NY,10019,,,,,234419
2014,0000035380,3,BANKTRUST FINANCIAL,HENDERSON,KY,42420,,,,,133467
2014,0000035385,3,PREMIER BANK & TRUST,NORTH CANTON,OH,44720,OHIO LEGACY CORP,NORTH CANTON,OH,44720,229843
2014,0000035406,3,BANKVISTA,SARTELL,MN,56377,,,,,115346
2014,0000035412,3,AMERICAN COMMUNITY BK & TRUST,WOODSTOCK,IL,60098,,,,,478971
2014,0000035417,3,TRISTAR BANK,DICKSON,TN,37055,,,,,218396
2014,0000035422,3,LEADERS BANK,OAK BROOK,IL,60523,,,,,348476
2014,0000035426,3,TWO RIVER COMMUNITY BANK,TINTON FALLS,NJ,07724,COMMUNITY PARTNERS BANCORP,TINTON FALLS,NJ,07724,769594
2014,0000035441,3,FOUR CORNERS COMMUNITY BANK,FARMINGTON,NM,87401,,,,,298250
2014,0000035444,3,THE BANCORP BANK,WILMINGTON,DE,19809,"THE BANCORP, INC",WILMINGTON,DE,19809,4677968
2014,0000035445,3,FIRST BUSINESS BANK-MILWAUKEE,BROOKFIELD,WI,53045,,,,,215019
2014,0000035451,3,THE BANK OF COMMERCE,SARASOTA,FL,34236-5917,,,,,215722
2014,0000035456,3,1ST COLONIAL COMMUNITY BANK,CHERRY HILL,NJ,08002,1ST COLONIAL BANCORP INC,COLLINGSWOOD,NJ,08108,335851
2014,0000035465,3,SELECT BANK AND TRUST COMPANY,DUNN,NC,28334,"SELECT BANCORP, INC.",DUNN,NC,28334,524841
2014,0000035476,3,LAFAYETTE COMMUNITY BANK,LAFAYETTE,IN,47901-0779,LAFAYETTE COMMUNITY BANCORP,LAFAYETTE,IN,47901-0779,146633
2014,0000035479,3,MARINER'S BANK,EDGEWATER,NJ,07020,MARINER'S BANKCORP,EDGEWATER,NJ,07020,249438
2014,0000035480,3,CROWN BANK,EDINA,MN,55435,,,,,190898
2014,0000035492,3,WESTERN HERITAGE BANK,LAS CRUCES,NM,88005,,,,,68336
2014,0000035495,3,PROFICIO BANK,SALT LAKE CITY,UT,84047,,,,,168648
2014,0000035497,3,QUAINT OAK BANK,SOUTHAMPTON,PA,18966-3874,QUAINT OAK BANCORP,SOUTHAMPTON,PA,18966-3874,125834
2014,0000035513,3,COMMUNITY BK OF PICKENS CTY,JASPER,GA,30143,,,,,336299
2014,0000035514,3,CHEAHA BANK,OXFORD,AL,36203,,,,,181918
2014,0000035519,3,NORTH STATE BANK,RALEIGH,NC,27609,,,,,673309
2014,0000035524,3,COMMUNITY PRIDE BANK,HAM LAKE,MN,55304,,,,,95855
2014,0000035530,3,FIRST CAROLINA BANK,ROCKY MOUNT,NC,27804,FIRST CAROLINA FINANICAL SERVI,ROCKY MOUNT,NC,27804,85856
2014,0000035541,3,BCB COMMUNITY BANK,BAYONNE,NJ,07002,BCB BANCORP,BAYONNE,NJ,07002,1207336
2014,0000035543,3,BANK OF FRANKLIN COUNTY,WASHINGTON,MO,63090,,,,,210254
2014,0000035566,3,FOUNDATION BANK,BELLEVUE,WA,98004,FOUNDATION BANCORP INC,BELLEVUE,WA,98004,363970
2014,0000035568,3,"AMERICAN BANK & TRUST CO., INC",BOWLING GREEN,KY,42101,"AMBANC HOLDING CO., INC.",BOWLING GREEN,KY,42101,254436
2014,0000035583,3,PINNACLE BANK,NASHVILLE,TN,37201,PINNACLE FINANCIAL PARTNERS,NASHVILLE,TN,37201,5544747
2014,0000035597,3,NEW FRONTIER BANK,ST. CHARLES,MO,63303,"NEW FRONTIER BANCSHARES, INC.",ST. CHARLES,MO,63303,96279
2014,0000035599,3,APOLLO BANK,MIAMI,FL,33130,"APOLLO BANCSHARES, INC.",MIAMI,FL,33130,264174
2014,0000050028,3,HERITAGEBANK OF THE SOUTH,ATLANTA,GA,30326,,,,,1376686
2014,0000055130,3,"ALLIED FIRST BANK, SB",OSWEGO,IL,60543,ALLIED FIRST BANCORP,OSWEGO,IL,60543,121123
2014,0000057026,3,CAROLINA TRUST BANK,LINCOLNTON,NC,28093,,,,,266435
2014,0000057027,3,HBANK TEXAS,GRAPEVINE,TX,76099,,,,,114467
2014,0000057031,3,CHAMPION BANK,PARKER,CO,80134,,,,,62958
2014,0000057033,3,WILLAMETTE VALLEY BANK,WILSONVILLE,OR,97070,OREGON BANCORP,SALEM,OR,97301,119376
2014,0000057039,3,COVENANT BANK,CLARKSDALE,MS,38614,COVENANT FINANCIAL CORP,CLARKSDALE,MS,38614,228253
2014,0000057056,3,CELTIC BANK,SALT LAKE CITY,UT,84111,CELTIC INVESTMENT INC.,SALT LAKE CITY,UT,84111,279627
2014,0000057069,3,FIRST COMMERCIAL BANK,JACKSON,MS,39211,,,,,277194
2014,0000057071,3,GEORGIA BANKING COMPANY,ATLANTA,GA,30339,,,,,227465
2014,0000057072,3,ADVANTAGE BANK,LOVELAND,CO,80538,,,,,256811
2014,0000057074,3,BANKCDA,COEUR D'ALENE,ID,83814,,,,,95964
2014,0000057083,3,PLUS INTERNATIONAL BANK,MIAMI,FL,33131-3014,,,,,88252
2014,0000057091,3,CUMBERLAND BANK AND TRUST,CLARKSVILLE,TN,37040,,,,,161336
2014,0000057092,3,TRADITIONS FIRST BANK,ERIN,TN,37061,,,,,114065
2014,0000057097,3,NORTHSTAR BANK,BAD AXE,MI,48413,NORTHSTAR FINANCIAL GROUP INC.,BAD AXE,MI,48413,461291
2014,0000057098,3,PREMIER VALLEY BANK,FRESNO,CA,93720,,,,,576332
2014,0000057101,3,MISSION VALLEY BANK,SUN VALLEY,CA,91352,MISSION VALLEY BANCORP,SUN VALLEY,CA,91352,269564
2014,0000057113,3,AMERICAN FOUNDERS BANK,LEXINGTON,KY,40507,,,,,276028
2014,0000057124,3,FIRST CMNTY BK OF CENTRAL AL,WETUMPKA,AL,36092,,,,,308543
2014,0000057127,3,GUARDIAN BANK,VALDOSTA,GA,31602,,,,,233041
2014,0000057131,3,BEACH CMNTY BK,FT WALTON BEACH,FL,32548,BEACH COMMUNITY BANK,FT WALTON BEACH,FL,32548,562075
2014,0000057135,3,CRESCOM BANK,CHARLESTON,SC,29401,CAROLINA FINANCIAL CORPORATION,CHARLESTON,SC,29401,880029
2014,0000057137,3,MISSION BANK,KINGMAN,AZ,86401,"COMMUNITY BANCSHARES, INC",KINGMAN,AZ,86401,84105
2014,0000057141,3,COMMUNITY BANK OF MISSOURI,RICHMOND,MO,64085,,,,,48087
2014,0000057162,3,MAIN STREET BANK CORP,WHEELING,WV,26003,MAIN STREET BANK FINANCIAL SER,WHEELING,WV,26003,304847
2014,0000057167,3,WASHINGTON BUSINESS BANK,OLYMPIA,WA,98501,,,,,65709
2014,0000057214,3,INTERCONTINENTAL BANK,WEST MIAMI,FL,33144,INTERCONTINENTAL BANKSHARES LL,WEST MIAMI,FL,33144,172829
2014,0000057215,3,PASCACK COMMUNITY BANK,WALDWICK,NJ,07463,,,,,375302
2014,0000057228,3,EMBASSY BANK FOR THE LEHIGH VA,LEHIGH VALLEY,PA,18002-0405,,,,,670914
2014,0000057249,3,VENTURE BANK,GOLDEN VALLEY,MN,55416,VENTURE BANCSHARES,GOLDEN VALLEY,MN,55416,412093
2014,0000057252,3,FIRST CHATHAM BANK,SAVANNAH,GA,31412,FCB FINANCIAL CORP,SAVANNAH,GA,31412,387047
2014,0000057264,3,ATLANTA BUSINESS BANK,ATLANTA,GA,30328-5821,,,,,278618
2014,0000057275,3,GATEWAY COMMUNITY BANK,ROSCOE,IL,61073,,,,,87673
2014,0000057279,3,COMMERCE BANK OF ARIZONA,TUCSON,AZ,85741,"CBOA FINANCIAL, INC.",TUCSON,AZ,85716,197818
2014,0000057298,3,1ST BANK YUMA,YUMA,AZ,85364,,,,,198938
2014,0000057300,3,COMMUNITY BANK OF BROWARD,DANIA BEACH,FL,33004,,,,,481475
2014,0000057312,3,TOWN & COUNTRY BANK,LAS VEGAS,NV,89147,,,,,123172
2014,0000057336,3,DRAKE BANK,ST. PAUL,MN,55107,"PLATO HOLDINGS, INC",ST. PAUL,MN,55107,75267
2014,0000057348,3,SOUTHEAST BANK,FARRAGUT,TN,37934,SOUTHEAST BANCORP,FARRAGUT,TN,37934,528566
2014,0000057358,3,THE BUSINESS BANK OF ST. LOUIS,CLAYTON,MO,63105,BUSINESS BANCSHARES INC.,CLAYTON,MO,63105,518944
2014,0000057359,3,AMERICAN EAGLE BANK,SOUTH ELGIN,IL,60177,,,,,169668
2014,0000057368,3,BANKWELL BANK,NEW CANAAN,CT,06840,BANKWELL FINANCIAL GROUP,NEW CANAAN,CT,06840,780809
2014,0000057369,3,US CENTURY BANK,MIAMI,FL,33172,,,,,930527
2014,0000057377,3,YORK TRADITIONS BANK,YORK,PA,17402-0136,,,,,284499
2014,0000057378,3,GRAND BANK,DALLAS,TX,75248,,,,,514053
2014,0000057382,3,FLORIDIAN COMMUNITY BANK,DAVIE,FL,33328,,,,,304528
2014,0000057411,3,HORIZON COMMUNITY BANK,LAKE HAVASU CITY,AZ,86403,,,,,168724
2014,0000057423,3,COUNTY COMMERCE BANK,OXNARD,CA,93036,,,,,223720
2014,0000057424,3,ALLIANCE BANKING COMPANY,WINCHESTER,KY,40391,,,,,61659
2014,0000057425,3,SANIBEL CAPTIVA COMMUNITY BANK,SANIBEL,FL,33957,,,,,253456
2014,0000057444,3,AMERICAN CONTINENTAL BANK,CITY OF INDUSTRY,CA,91748,,,,,170943
2014,0000057447,3,UNITED AMERICAN BANK,SAN MATEO,CA,94401,AMERICAN TRUST & SAVINGS BANK,DUBUQUE,IA,52004-0938,250970
2014,0000057451,3,SOUND COMMUNITY BANK,SEATTLE,WA,98121,,,,,442421
2014,0000057453,3,PRAIRIE MOUNTAIN BANK,GREAT FALLS,MT,59405,,,,,72943
2014,0000057463,3,PACIFIC CITY BANK,LOS ANGELES,CA,90010,,,,,755910
2014,0000057483,3,CITIZENS BANK & TRUST,GUNTERSVILLE,AL,35976,,,,,315933
2014,0000057484,3,BANKERS TRUST COMPANY,DES MOINES,IA,50309,MID AMERICA CORPORATION,DES MOINES,IA,50309,438844
2014,0000057488,3,METROPOLITAN CAPITAL BANK & TR,CHICAGO,IL,60611,METROPOLITAN CAPITAL BANCORP,CHICAGO,IL,60611,170160
2014,0000057498,3,COUNTRY BANK,PRESCOTT,AZ,86301,,,,,171988
2014,0000057504,3,FOX RIVER STATE BANK,BURLINGTON,WI,53105,FOX RIVER FINANCIAL CORP,BURLINGTON,WI,53105,73012
2014,0000057510,3,AVIDBANK,PALO ALTO,CA,94301,"AVIDBANK HOLDINGS, INC.",PALO ALTO,CA,94301,500653
2014,0000057511,3,COMMUNITY FIRST BANK OF IND,KOKOMO,IN,46901,,,,,194977
2014,0000057512,3,WESTERN ALLIANCE BANK,PHOENIX,AZ,85012,,,,,9194974
2014,0000057513,3,WILLAMETTE COMMUNITY BANK,ALBANY,OR,97321,,,,,86233
2014,0000057514,3,FIRST BANK OF CHARLESTON,CHARLESTON,WV,25302,,,,,206219
2014,0000057521,3,GEORGIA COMMERCE BANK,ATLANTA,GA,30339,GEORGIA COMMERCE BANCSHARES,ATLANTA,GA,30339,936670
2014,0000057522,3,TOLLESON PRIVATE BANK,DALLAS,TX,75205,TOLLESON WEALTH MANAGEMENT,DALLAS,TX,75205,418664
2014,0000057524,3,LIBERTY BELL BANK,MARLTON,NJ,08053,,,,,157870
2014,0000057540,3,HOMETOWN BANK OF ALABAMA,ONEONTA,AL,35121,,,,,304154
2014,0000057542,3,TOYOTA FINANCIAL SAVINGS BANK,HENDERSON,NV,89074,,,,,928805
2014,0000057552,3,FIRST CAPITAL BANK,GERMANTOWN,TN,38138,GERMANTOWN CAPITAL CORPORATION,GERMANTOWN,TN,38138,220163
2014,0000057554,3,TRADITIONS BANK,CULLMAN,AL,35055,,,,,251677
2014,0000057557,3,INTEGRITY BANK,CAMP HILL,PA,17011,,,,,761905
2014,0000057562,3,CAPITAL PACIFIC BK,PORTLAND,OR,97205,CAPITAL PACIFIC BANK,PORTLAND,OR,97205,238999
2014,0000057564,3,GULF COAST COMMUNITY BANK,PENSACOLA,FL,32502,,,,,159235
2014,0000057569,3,PEOPLESTRUST BANK,HAMILTON,AL,35570,"HOMETOWN BANCSHARES, INC.",HAMILTON,AL,35570,81505
2014,0000057581,3,MAPLE BANK,CHAMPLIN,MN,55316,,,,,54126
2014,0000057587,3,INTEGRITY BANK & TRUST,MONUMENT,CO,80132,,,,,126110
2014,0000057594,3,TIDELANDS BANK,MT PLEASANT,SC,29465,,,,,485444
2014,0000057596,3,FIRST ADVANTAGE BANK,COON RAPIDS,MN,55433,,,,,66609
2014,0000057598,3,MAINSTREET COMMUNITY BK OF FLA,DELAND,FL,32720,,,,,237330
2014,0000057607,3,"FIRST WESTERN FINANCIAL, INC.",DENVER,CO,80202,,,,,658902
2014,0000057620,3,ARIZONA BANK & TRUST,PHOENIX,AZ,85016,"HEARTLAND FINANCIAL USA, INC",DUBUQUE,IA,52001,450321
2014,0000057621,3,FIDELITY BANK,WICHITA FALLS,TX,76308,FB BANCSHARES,WICHITA FALLS,TX,76308,250035
2014,0000057626,3,1ST STATE BANK,SAGINAW,MI,48605,VALLEY FINANCIAL GROUP,SAGINAW,MI,48605,188545
2014,0000057631,3,SIGNATURE BANK,MINNETONKA,MN,55343,,,,,240633
2014,0000057633,3,1ST SECURITY BANK OF WA,MOUNTLAKE TERRACE,WA,98043,,,,,418966
2014,0000057640,3,BANK OF WALKER COUNTY,JASPER,AL,35502,"RELATIONS BANCSHARES, INC.",JASPER,AL,35501,70813
2014,0000057644,3,GATEWAY BANK,MENDOTA HEIGHTS,MN,55118,GATEWAY BANCORPORATION,MENDOTA HEIGHTS,MN,55118,115289
2014,0000057650,3,PRESTON STATE BANK,DALLAS,TX,75248,DCB FINANCIAL CORPORATION,DALLAS,TX,75248,117341
2014,0000057684,3,CEDARSTONE BANK,LEBANON,TN,37087,CEDARSTONE FINANCIAL,LEBANON,TN,37087,170723
2014,0000057689,3,AMERICAN TRUST BANK OF EAST TN,KNOXVILLE,TN,37919,,,,,137480
2014,0000057696,3,WASHINGTONFIRST BANK,RESTON,VA,20190,"WASHINGTONFIRST BANKSHARES, IN",RESTON,VA,20190,1126608
2014,0000057706,3,SUMMIT BANK,EUGENE,OR,97401,,,,,152457
2014,0000057709,3,AMERICAN ENTERPRISE BANK OF FL,JACKSONVILLE,FL,32256,,,,,191670
2014,0000057711,3,MOUNTAIN VALLEY COMMUNITY BANK,CLEVELAND,GA,30528,MOUNTAIN VALLEY BANCSHARES INC,CLEVELAND,GA,30528,152255
2014,0000057713,3,INDIANA BUSINESS BANK,INDIANAPOLIS,IN,46240,INDIANA BUSINESS BANCORP,INDIANAPOLIS,IN,46240,68618
2014,0000057722,3,FIRST AMERICA BANK,BRADENTON,FL,34205,,,,,249927
2014,0000057732,3,HIGHLAND COMMERCIAL BANK,MARIETTA,GA,30064,HIGHLAND FINANCIAL SERVICES IN,MARIETTA,GA,30064,120215
2014,0000057733,3,ALLIANCE BANK AND TRUST,GASTONIA,NC,28052,,,,,165817
2014,0000057740,3,PACIFIC VALLEY BANK,SALINAS,CA,93901,,,,,212243
2014,0000057754,3,PROVIDENCE BANK & TRUST,SOUTH HOLLAND,IL,60473,PROVIDENCE FINANCIAL CORP,SOUTH HOLLAND,IL,60473,447229
2014,0000057756,3,COASTALSTATES  BANK,HILTON HEAD ISLAND,SC,29928,"COASTALSOUTH BANCSHARES, INC",HILTON HEAD ISLAND,SC,29910,369447
2014,0000057772,3,EDGEBROOK BANK,CHICAGO,IL,60646,,,,,90512
2014,0000057773,3,NATURE COAST BANK,HERNANDO,FL,34442,,,,,57211
2014,0000057776,3,HOWARD BANK,ELLICOTT CITY,MD,21043,HOWARD BANK CORP,ELLICOTT CITY,MD,21043,499849
2014,0000057777,3,MERIDIAN BANK,MALVERN,PA,19355,,,,,500668
2014,0000057785,3,LAKEVIEW BANK,LAKEVILLE,MN,55044,,,,,54529
2014,0000057787,3,SOVEREIGN BANK,DALLAS,TX,75252,,,,,1042183
2014,0000057789,3,PATRIOT BANK,TRINITY,FL,34655,,,,,121809
